,Timestamp,Consumo,Estacao
529,2019-12-16,67.29231,Inverno
530,2019-12-17,68.20305,Inverno
531,2019-12-18,66.80079,Inverno
532,2019-12-19,65.8538,Inverno
533,2019-12-20,65.78997,Inverno
534,2019-12-21,61.6285,Inverno
535,2019-12-22,56.911100000000005,Inverno
536,2019-12-23,60.720769999999995,Inverno
537,2019-12-24,57.43275,Inverno
538,2019-12-25,52.18861,Inverno
539,2019-12-26,62.5272,Inverno
540,2019-12-27,64.73393,Inverno
541,2019-12-28,62.01825,Inverno
542,2019-12-29,58.49789,Inverno
543,2019-12-30,62.68547,Inverno
544,2019-12-31,58.999950000000005,Inverno
545,2020-01-01,53.407880000000006,Inverno
546,2020-01-02,61.21786,Inverno
547,2020-01-03,61.494260000000004,Inverno
548,2020-01-04,58.20812,Inverno
549,2020-01-05,54.69349,Inverno
550,2020-01-06,64.93162000000001,Inverno
551,2020-01-07,68.26723,Inverno
552,2020-01-08,68.6426,Inverno
553,2020-01-09,69.58057000000001,Inverno
554,2020-01-10,70.47985,Inverno
555,2020-01-11,65.0451,Inverno
556,2020-01-12,59.532650000000004,Inverno
557,2020-01-13,68.48389,Inverno
558,2020-01-14,69.56970999999999,Inverno
559,2020-01-15,71.14566,Inverno
560,2020-01-16,72.25095999999999,Inverno
561,2020-01-17,68.88735000000001,Inverno
562,2020-01-18,61.80547,Inverno
563,2020-01-19,56.9031,Inverno
564,2020-01-20,67.11292,Inverno
565,2020-01-21,68.52103,Inverno
566,2020-01-22,67.17453,Inverno
567,2020-01-23,65.70185000000001,Inverno
568,2020-01-24,65.25202,Inverno
569,2020-01-25,60.551089999999995,Inverno
570,2020-01-26,56.602940000000004,Inverno
571,2020-01-27,68.04701,Inverno
572,2020-01-28,70.1544,Inverno
573,2020-01-29,70.68414999999999,Inverno
574,2020-01-30,70.91400999999999,Inverno
575,2020-01-31,70.78197999999999,Inverno
576,2020-02-01,64.67678,Inverno
577,2020-02-02,58.55597,Inverno
578,2020-02-03,68.30594,Inverno
579,2020-02-04,69.07150999999999,Inverno
580,2020-02-05,69.07194,Inverno
581,2020-02-06,68.83666000000001,Inverno
582,2020-02-07,68.89886,Inverno
583,2020-02-08,63.419410000000006,Inverno
584,2020-02-09,58.311080000000004,Inverno
585,2020-02-10,66.93652,Inverno
586,2020-02-11,66.69234,Inverno
587,2020-02-12,66.42249000000001,Inverno
588,2020-02-13,66.96764,Inverno
589,2020-02-14,68.23522,Inverno
590,2020-02-15,64.29504,Inverno
591,2020-02-16,59.96838,Inverno
592,2020-02-17,71.29502000000001,Inverno
593,2020-02-18,73.46889999999999,Inverno
594,2020-02-19,72.95549000000001,Inverno
595,2020-02-20,72.23302000000001,Inverno
596,2020-02-21,69.44618,Inverno
597,2020-02-22,60.55732,Inverno
598,2020-02-23,54.085370000000005,Inverno
599,2020-02-24,59.6775,Inverno
600,2020-02-25,60.89211,Inverno
601,2020-02-26,65.93072000000001,Inverno
602,2020-02-27,66.83828,Inverno
603,2020-02-28,65.92784,Inverno
604,2020-02-29,60.73654,Inverno
605,2020-03-01,54.98328,Primavera
606,2020-03-02,64.02064,Primavera
607,2020-03-03,65.55779000000001,Primavera
608,2020-03-04,66.57836,Primavera
609,2020-03-05,67.00589,Primavera
610,2020-03-06,66.41986999999999,Primavera
611,2020-03-07,60.72685,Primavera
612,2020-03-08,55.80585,Primavera
613,2020-03-09,66.97343,Primavera
614,2020-03-10,69.45372,Primavera
